Sesión;Usuario;Fecha y hora;Tiempo desde inicio (s);Velocidad (km/h);Potencia (W);Cadencia (rpm);Pulso (bpm);Pendiente (%);Marcha virtual;Relación;Elevación (m);Latitud;Longitud;Distancia (km)
22;DR;2026-09-03T09:18:09.658Z;576.4;18.83;252;64;123;1.31;1;1.00;22.0;43.318500;-1.908568;2.467
22;DR;2026-09-03T09:18:10.636Z;577.4;21.06;217;71;125;0.38;1;1.00;22.0;43.318500;-1.908568;2.472
22;DR;2026-09-03T09:18:11.639Z;578.4;22.02;195;74;124;0.38;1;1.00;22.0;43.318500;-1.908568;2.478
22;DR;2026-09-03T09:18:12.638Z;579.4;22.83;154;79;124;-0.03;1;1.00;22.2;43.318527;-1.908449;2.484
22;DR;2026-09-03T09:18:13.635Z;580.4;23.59;133;80;124;-0.03;1;1.00;22.2;43.318527;-1.908449;2.491
22;DR;2026-09-03T09:18:14.633Z;581.4;24.21;119;83;124;0.27;1;1.00;23.0;43.318571;-1.908081;2.497
22;DR;2026-09-03T09:18:15.645Z;582.4;24.62;115;85;125;0.27;1;1.00;23.0;43.318571;-1.908081;2.504
22;DR;2026-09-03T09:18:16.637Z;583.4;24.47;111;86;124;0.27;1;1.00;23.0;43.318571;-1.908081;2.511
22;DR;2026-09-03T09:18:17.632Z;584.4;24.39;132;87;125;0.27;1;1.00;23.0;43.318571;-1.908081;2.518
22;DR;2026-09-03T09:18:18.635Z;585.4;24.46;128;87;124;0.25;1;1.00;23.4;43.318573;-1.907892;2.524
22;DR;2026-09-03T09:18:19.650Z;586.4;24.59;138;87;125;0.25;1;1.00;23.4;43.318573;-1.907892;2.531
22;DR;2026-09-03T09:18:20.631Z;587.4;24.71;131;86;126;-0.01;1;1.00;23.4;43.318573;-1.907892;2.538
22;DR;2026-09-03T09:18:21.641Z;588.4;24.80;117;87;126;-0.01;1;1.00;24.0;43.318540;-1.907525;2.545
22;DR;2026-09-03T09:18:22.645Z;589.4;24.99;122;87;125;-0.05;1;1.00;24.0;43.318540;-1.907525;2.552
22;DR;2026-09-03T09:18:23.638Z;590.4;25.13;105;88;126;-0.05;1;1.00;24.0;43.318540;-1.907525;2.559
22;DR;2026-09-03T09:18:24.657Z;591.4;25.12;106;89;127;-0.66;1;1.00;24.0;43.318540;-1.907525;2.566
22;DR;2026-09-03T09:18:25.653Z;592.4;25.21;110;88;126;-0.66;1;1.00;24.0;43.318525;-1.907406;2.573
22;DR;2026-09-03T09:18:26.661Z;593.4;25.50;105;90;126;-0.50;1;1.00;24.4;43.318431;-1.906963;2.580
22;DR;2026-09-03T09:18:27.632Z;594.4;25.83;100;92;126;-0.50;1;1.00;24.4;43.318431;-1.906963;2.587
22;DR;2026-09-03T09:18:28.635Z;595.4;26.00;97;90;127;-0.50;1;1.00;24.4;43.318431;-1.906963;2.594
22;DR;2026-09-03T09:18:29.635Z;596.4;26.12;98;92;125;-0.50;1;1.00;24.4;43.318431;-1.906963;2.601
22;DR;2026-09-03T09:18:30.646Z;597.4;26.34;108;94;126;-0.65;1;1.00;24.4;43.318431;-1.906963;2.609
22;DR;2026-09-03T09:18:31.646Z;598.4;26.55;100;96;125;-0.65;1;1.00;24.4;43.318431;-1.906963;2.616
22;DR;2026-09-03T09:18:32.635Z;599.4;26.73;103;95;125;-1.37;1;1.00;24.0;43.318142;-1.906387;2.623
22;DR;2026-09-03T09:18:33.654Z;600.4;26.76;86;91;124;-1.37;1;1.00;24.0;43.318142;-1.906387;2.631
22;DR;2026-09-03T09:18:34.633Z;601.4;26.55;91;90;124;-1.37;1;1.00;24.0;43.318142;-1.906387;2.638
22;DR;2026-09-03T09:18:35.631Z;602.4;26.17;77;83;123;-1.37;5;1.30;24.0;43.318142;-1.906387;2.646
22;DR;2026-09-03T09:18:36.632Z;603.4;26.12;108;84;123;-1.18;5;1.30;24.0;43.318142;-1.906387;2.653
22;DR;2026-09-03T09:18:37.633Z;604.4;26.27;90;93;123;-1.18;5;1.30;24.0;43.318142;-1.906387;2.660
22;DR;2026-09-03T09:18:38.641Z;605.4;26.24;88;93;122;-1.33;5;1.30;24.0;43.318142;-1.906387;2.668
22;DR;2026-09-03T09:18:39.633Z;606.4;26.13;83;94;122;-1.33;5;1.30;23.8;43.318037;-1.906264;2.675
22;DR;2026-09-03T09:18:40.649Z;607.4;26.13;93;93;122;-1.64;5;1.30;23.8;43.318037;-1.906264;2.682
22;DR;2026-09-03T09:18:41.624Z;608.4;26.16;87;90;121;-1.64;5;1.30;23.4;43.317887;-1.906066;2.689
22;DR;2026-09-03T09:18:42.617Z;609.4;26.10;86;92;120;-1.83;5;1.30;23.4;43.317887;-1.906066;2.696
22;DR;2026-09-03T09:18:43.628Z;610.4;26.07;88;93;121;-1.83;5;1.30;23.4;43.317887;-1.906066;2.704
22;DR;2026-09-03T09:18:44.623Z;611.4;26.08;93;93;119;-2.81;5;1.30;23.4;43.317887;-1.906066;2.711
22;DR;2026-09-03T09:18:45.622Z;612.4;26.04;84;92;118;-2.81;5;1.30;22.8;43.317754;-1.905955;2.718
22;DR;2026-09-03T09:18:46.644Z;613.4;25.93;85;93;117;-2.84;5;1.30;22.8;43.317754;-1.905955;2.726
22;DR;2026-09-03T09:18:47.625Z;614.4;25.90;92;90;118;-2.84;5;1.30;22.0;43.317555;-1.905817;2.733
22;DR;2026-09-03T09:18:48.625Z;615.4;25.90;90;91;118;-2.78;5;1.30;22.0;43.317555;-1.905817;2.740
22;DR;2026-09-03T09:18:49.620Z;616.4;25.86;84;93;115;-2.78;5;1.30;22.0;43.317555;-1.905817;2.747
22;DR;2026-09-03T09:18:50.616Z;617.4;25.89;96;91;114;-3.76;5;1.30;21.6;43.317486;-1.905780;2.754
22;DR;2026-09-03T09:18:51.622Z;618.4;26.14;111;92;114;-3.76;5;1.30;21.6;43.317486;-1.905780;2.761
22;DR;2026-09-03T09:18:52.618Z;619.4;26.51;120;96;114;-3.48;5;1.30;20.8;43.317331;-1.905698;2.769
22;DR;2026-09-03T09:18:53.619Z;620.4;25.71;29;84;114;-3.48;5;1.30;20.8;43.317331;-1.905698;2.776
22;DR;2026-09-03T09:18:54.615Z;621.4;24.20;23;81;113;-3.53;5;1.30;20.4;43.317252;-1.905652;2.783
22;DR;2026-09-03T09:18:55.624Z;622.4;24.10;70;69;113;-3.53;5;1.30;20.4;43.317252;-1.905652;2.790
22;DR;2026-09-03T09:18:56.630Z;623.4;24.95;95;82;113;-3.95;5;1.30;19.4;43.317089;-1.905557;2.796
22;DR;2026-09-03T09:18:57.625Z;624.4;25.74;131;89;113;-3.95;5;1.30;19.4;43.317089;-1.905557;2.803
22;DR;2026-09-03T09:18:58.621Z;625.4;26.38;121;94;113;-4.57;5;1.30;18.2;43.316925;-1.905461;2.811
22;DR;2026-09-03T09:18:59.622Z;626.4;25.51;11;97;113;-4.57;5;1.30;18.2;43.316925;-1.905461;2.818
22;DR;2026-09-03T09:19:00.616Z;627.4;24.51;52;84;112;-3.82;5;1.30;18.2;43.316925;-1.905461;2.825
22;DR;2026-09-03T09:19:01.622Z;628.4;24.78;113;92;112;-3.82;5;1.30;17.8;43.316837;-1.905411;2.832
22;DR;2026-09-03T09:19:02.624Z;629.4;25.21;95;88;113;-4.04;5;1.30;17.8;43.316837;-1.905411;2.839
22;DR;2026-09-03T09:19:03.629Z;630.4;25.48;93;90;115;-4.04;5;1.30;17.2;43.316746;-1.905359;2.846
22;DR;2026-09-03T09:19:04.625Z;631.4;25.89;108;89;114;-3.21;2;1.07;16.2;43.316554;-1.905251;2.853
22;DR;2026-09-03T09:19:05.616Z;632.4;26.36;109;90;117;-3.21;2;1.07;16.2;43.316554;-1.905251;2.860
22;DR;2026-09-03T09:19:06.617Z;633.4;26.49;83;95;116;-3.10;3;1.14;16.2;43.316554;-1.905251;2.867
22;DR;2026-09-03T09:19:07.632Z;634.4;26.39;82;92;116;-3.10;7;1.48;15.8;43.316447;-1.905188;2.875
22;DR;2026-09-03T09:19:08.627Z;635.4;26.45;103;93;114;-2.85;7;1.48;15.8;43.316447;-1.905188;2.882
22;DR;2026-09-03T09:19:09.623Z;636.4;26.48;85;98;113;-2.85;7;1.48;15.0;43.316244;-1.905075;2.889
22;DR;2026-09-03T09:19:10.619Z;637.4;26.42;90;93;112;-2.93;7;1.48;15.0;43.316244;-1.905075;2.897
22;DR;2026-09-03T09:19:11.634Z;638.4;26.38;92;92;115;-2.93;7;1.48;15.0;43.316244;-1.905075;2.904
22;DR;2026-09-03T09:19:12.621Z;639.4;26.40;85;95;115;-2.98;7;1.48;15.0;43.316244;-1.905075;2.911
22;DR;2026-09-03T09:19:13.615Z;640.4;26.42;87;93;113;-2.98;7;1.48;14.6;43.316145;-1.905020;2.919
22;DR;2026-09-03T09:19:14.615Z;641.4;26.44;85;94;113;-3.98;8;1.58;13.4;43.315950;-1.904912;2.926
22;DR;2026-09-03T09:19:15.614Z;642.4;26.53;93;92;113;-3.98;8;1.58;13.4;43.315950;-1.904912;2.933
22;DR;2026-09-03T09:19:16.630Z;643.4;26.49;96;94;113;-4.24;8;1.58;13.4;43.315950;-1.904912;2.941
22;DR;2026-09-03T09:19:17.617Z;644.4;26.37;83;97;111;-4.24;8;1.58;12.4;43.315764;-1.904812;2.948
22;DR;2026-09-03T09:19:18.633Z;645.4;26.31;94;92;111;-3.92;8;1.58;12.4;43.315764;-1.904812;2.956
22;DR;2026-09-03T09:19:19.615Z;646.4;26.29;86;92;110;-3.92;8;1.58;12.4;43.315764;-1.904812;2.963
22;DR;2026-09-03T09:19:20.614Z;647.4;26.22;88;94;110;-2.93;8;1.58;11.8;43.315594;-1.904717;2.970
22;DR;2026-09-03T09:19:21.620Z;648.4;26.20;92;93;109;-2.93;8;1.58;11.8;43.315594;-1.904717;2.977
22;DR;2026-09-03T09:19:22.616Z;649.4;26.17;87;91;110;-3.12;8;1.58;11.8;43.315594;-1.904717;2.985
22;DR;2026-09-03T09:19:23.617Z;650.4;26.12;87;92;111;-3.12;8;1.58;11.4;43.315510;-1.904671;2.992
22;DR;2026-09-03T09:19:24.621Z;651.4;26.03;80;92;110;-2.70;8;1.58;11.4;43.315510;-1.904671;2.999
22;DR;2026-09-03T09:19:25.623Z;652.4;25.93;85;92;110;-2.70;8;1.58;10.6;43.315290;-1.904498;3.006
22;DR;2026-09-03T09:19:26.619Z;653.4;25.98;98;91;109;-2.65;8;1.58;10.6;43.315290;-1.904498;3.014
22;DR;2026-09-03T09:19:27.619Z;654.4;25.98;84;91;109;-2.65;8;1.58;10.6;43.315290;-1.904498;3.021
22;DR;2026-09-03T09:19:28.626Z;655.4;25.89;90;92;109;-3.65;8;1.58;10.0;43.315214;-1.904431;3.028
22;DR;2026-09-03T09:19:29.615Z;656.4;25.88;85;91;108;-3.65;8;1.58;10.0;43.315214;-1.904431;3.035
22;DR;2026-09-03T09:19:30.615Z;657.4;25.91;92;91;108;-2.66;8;1.58;9.2;43.314983;-1.904175;3.042
22;DR;2026-09-03T09:19:31.619Z;658.4;25.92;87;90;109;-2.66;8;1.58;9.2;43.314983;-1.904175;3.050
22;DR;2026-09-03T09:19:32.621Z;659.4;25.93;95;91;109;-2.33;8;1.58;9.2;43.314983;-1.904175;3.057
22;DR;2026-09-03T09:19:33.617Z;660.4;26.10;107;92;108;-2.33;9;1.69;9.2;43.314983;-1.904175;3.064
22;DR;2026-09-03T09:19:34.623Z;661.4;26.36;102;89;107;-1.33;10;1.80;9.4;43.314924;-1.904140;3.071
22;DR;2026-09-03T09:19:35.619Z;662.4;26.42;89;95;109;-1.33;10;1.80;9.8;43.314869;-1.904015;3.079
22;DR;2026-09-03T09:19:36.623Z;663.4;26.50;104;98;108;-1.13;10;1.80;9.8;43.314869;-1.904015;3.086
22;DR;2026-09-03T09:19:37.620Z;664.4;26.57;93;93;108;-1.13;10;1.80;9.0;43.314935;-1.903789;3.093
22;DR;2026-09-03T09:19:38.618Z;665.4;26.51;82;95;107;-2.13;10;1.80;9.0;43.314935;-1.903789;3.101
22;DR;2026-09-03T09:19:39.631Z;666.4;26.38;86;92;107;-2.13;10;1.80;9.0;43.314935;-1.903789;3.108
22;DR;2026-09-03T09:19:40.623Z;667.4;26.16;75;92;107;-3.13;10;1.80;8.8;43.314955;-1.903710;3.115
22;DR;2026-09-03T09:19:41.607Z;668.4;26.20;103;95;107;-3.13;12;2.05;7.8;43.314964;-1.903466;3.123
22;DR;2026-09-03T09:19:42.602Z;669.4;26.29;97;93;107;-3.23;12;2.05;7.8;43.314964;-1.903466;3.130
22;DR;2026-09-03T09:19:43.601Z;670.4;26.15;84;90;107;-3.23;12;2.05;7.8;43.314959;-1.903383;3.137
22;DR;2026-09-03T09:19:44.599Z;671.4;26.03;84;93;107;-2.23;12;2.05;7.4;43.314948;-1.903121;3.144
22;DR;2026-09-03T09:19:45.604Z;672.4;26.13;102;94;108;-2.23;12;2.05;7.4;43.314948;-1.903121;3.152
22;DR;2026-09-03T09:19:46.604Z;673.4;26.31;90;92;110;-1.90;12;2.05;7.4;43.314948;-1.903121;3.159
22;DR;2026-09-03T09:19:47.602Z;674.4;26.29;89;91;109;-1.90;12;2.05;7.0;43.314937;-1.902864;3.166
22;DR;2026-09-03T09:19:48.601Z;675.4;26.25;90;93;109;-1.92;12;2.05;7.0;43.314937;-1.902864;3.173
22;DR;2026-09-03T09:19:49.601Z;676.4;26.32;97;93;109;-1.92;12;2.05;7.0;43.314937;-1.902864;3.181
22;DR;2026-09-03T09:19:50.607Z;677.4;26.35;86;92;109;-0.91;12;2.05;7.2;43.314931;-1.902617;3.188
22;DR;2026-09-03T09:19:51.613Z;678.4;26.22;86;93;112;-0.91;12;2.05;7.2;43.314931;-1.902617;3.195
22;DR;2026-09-03T09:19:52.618Z;679.4;26.10;84;93;111;0.09;12;2.05;7.2;43.314931;-1.902617;3.203
22;DR;2026-09-03T09:19:53.603Z;680.4;25.99;87;91;111;0.09;12;2.05;7.2;43.314919;-1.902194;3.210
22;DR;2026-09-03T09:19:54.610Z;681.4;25.63;105;91;111;0.00;12;2.05;7.2;43.314919;-1.902194;3.217
22;DR;2026-09-03T09:19:55.605Z;682.4;25.26;101;93;108;0.00;12;2.05;7.2;43.314919;-1.902194;3.224
22;DR;2026-09-03T09:19:56.600Z;683.4;25.43;141;90;107;0.00;12;2.05;7.2;43.314919;-1.902194;3.231
22;DR;2026-09-03T09:19:57.616Z;684.4;25.61;118;90;108;0.00;12;2.05;7.2;43.314919;-1.902194;3.238
22;DR;2026-09-03T09:19:58.605Z;685.4;25.50;113;90;107;0.00;12;2.05;7.2;43.314892;-1.901613;3.245
22;DR;2026-09-03T09:19:59.606Z;686.4;25.41;113;89;111;0.00;12;2.05;7.2;43.314892;-1.901613;3.252
22;DR;2026-09-03T09:20:00.620Z;687.4;25.37;118;89;109;0.00;12;2.05;7.2;43.314892;-1.901613;3.260
22;DR;2026-09-03T09:20:01.599Z;688.4;25.36;116;89;109;0.00;12;2.05;7.2;43.314892;-1.901613;3.266
22;DR;2026-09-03T09:20:02.598Z;689.4;25.25;110;90;110;0.00;12;2.05;7.2;43.314892;-1.901613;3.273
22;DR;2026-09-03T09:20:03.610Z;690.4;25.14;114;89;108;0.00;12;2.05;7.2;43.314892;-1.901613;3.281
22;DR;2026-09-03T09:20:04.601Z;691.4;25.11;119;89;108;-0.52;12;2.05;7.0;43.314855;-1.901139;3.287
22;DR;2026-09-03T09:20:05.600Z;692.4;25.04;112;89;109;-0.52;12;2.05;7.0;43.314855;-1.901139;3.294
22;DR;2026-09-03T09:20:06.600Z;693.4;25.22;108;89;109;-0.52;12;2.05;7.0;43.314855;-1.901139;3.301
22;DR;2026-09-03T09:20:07.601Z;694.4;25.68;108;89;107;-0.52;12;2.05;7.0;43.314855;-1.901139;3.309
22;DR;2026-09-03T09:20:08.604Z;695.4;26.15;112;91;107;-0.41;12;2.05;7.0;43.314855;-1.901139;3.316
22;DR;2026-09-03T09:20:09.603Z;696.4;26.66;120;95;108;-0.41;12;2.05;7.0;43.314855;-1.901139;3.323
22;DR;2026-09-03T09:20:10.601Z;697.4;26.66;67;92;108;0.59;12;2.05;7.2;43.314858;-1.900787;3.330
22;DR;2026-09-03T09:20:11.601Z;698.4;26.36;90;97;109;0.59;12;2.05;7.2;43.314858;-1.900787;3.338
22;DR;2026-09-03T09:20:12.606Z;699.4;25.68;121;94;107;-0.24;12;2.05;7.2;43.314858;-1.900787;3.345
22;DR;2026-09-03T09:20:13.606Z;700.4;24.78;113;90;107;-0.24;12;2.05;7.2;43.314858;-1.900787;3.352
22;DR;2026-09-03T09:20:14.602Z;701.4;24.98;137;89;108;0.76;12;2.05;7.2;43.314851;-1.900644;3.359
22;DR;2026-09-03T09:20:15.607Z;702.4;25.66;120;87;107;0.76;12;2.05;7.2;43.314867;-1.900567;3.366
22;DR;2026-09-03T09:20:16.610Z;703.4;25.16;126;89;106;1.65;12;2.05;7.4;43.314890;-1.900438;3.373
22;DR;2026-09-03T09:20:17.608Z;704.4;24.20;124;90;107;1.65;12;2.05;7.4;43.314890;-1.900438;3.380
22;DR;2026-09-03T09:20:18.602Z;705.4;23.43;183;85;107;0.65;12;2.05;7.4;43.314881;-1.900289;3.387
22;DR;2026-09-03T09:20:19.610Z;706.4;23.27;242;82;104;0.65;12;2.05;7.4;43.314881;-1.900289;3.393
22;DR;2026-09-03T09:20:20.602Z;707.4;24.10;197;83;104;-0.35;12;2.05;7.4;43.314828;-1.900205;3.400
22;DR;2026-09-03T09:20:21.622Z;708.4;24.69;147;86;105;-0.35;12;2.05;7.2;43.314632;-1.899967;3.407
22;DR;2026-09-03T09:20:22.602Z;709.4;25.18;125;89;104;-0.69;12;2.05;7.2;43.314632;-1.899967;3.413
22;DR;2026-09-03T09:20:23.605Z;710.4;25.98;116;90;105;-0.69;12;2.05;7.2;43.314632;-1.899967;3.420
22;DR;2026-09-03T09:20:24.608Z;711.4;26.35;96;92;107;0.09;12;2.05;7.2;43.314632;-1.899967;3.428
22;DR;2026-09-03T09:20:25.611Z;712.4;26.37;91;91;107;0.09;12;2.05;7.4;43.314464;-1.899764;3.435
22;DR;2026-09-03T09:20:26.598Z;713.4;25.99;104;92;107;0.80;12;2.05;7.4;43.314464;-1.899764;3.442
22;DR;2026-09-03T09:20:27.604Z;714.4;25.43;114;93;108;0.80;12;2.05;7.4;43.314464;-1.899764;3.449
22;DR;2026-09-03T09:20:28.604Z;715.4;24.85;150;91;108;-0.20;12;2.05;7.4;43.314464;-1.899764;3.456
22;DR;2026-09-03T09:20:29.624Z;716.4;24.61;192;87;108;-0.20;12;2.05;7.2;43.314310;-1.899597;3.463
22;DR;2026-09-03T09:20:30.609Z;717.4;25.16;135;86;109;-0.70;12;2.05;7.2;43.314310;-1.899597;3.470
22;DR;2026-09-03T09:20:31.612Z;718.4;25.76;110;88;109;-0.70;12;2.05;7.2;43.314310;-1.899597;3.477
22;DR;2026-09-03T09:20:32.603Z;719.4;25.92;88;92;109;0.29;12;2.05;7.4;43.313989;-1.899228;3.484
22;DR;2026-09-03T09:20:33.598Z;720.4;25.91;93;91;113;0.29;12;2.05;7.4;43.313989;-1.899228;3.492
22;DR;2026-09-03T09:20:34.605Z;721.4;25.40;96;80;112;0.59;13;2.19;7.4;43.313989;-1.899228;3.499
22;DR;2026-09-03T09:20:35.597Z;722.4;24.95;154;82;111;0.59;13;2.19;7.4;43.313989;-1.899228;3.506
22;DR;2026-09-03T09:20:36.605Z;723.4;24.67;137;92;111;0.59;13;2.19;7.4;43.313989;-1.899228;3.513
22;DR;2026-09-03T09:20:37.601Z;724.4;24.49;159;85;111;0.59;13;2.19;7.4;43.313989;-1.899228;3.519
22;DR;2026-09-03T09:20:38.617Z;725.4;24.51;151;86;109;-0.41;13;2.19;7.2;43.313942;-1.899173;3.526
22;DR;2026-09-03T09:20:39.601Z;726.4;24.42;150;86;110;-0.41;13;2.19;7.4;43.313634;-1.898811;3.533
22;DR;2026-09-03T09:20:40.618Z;727.4;24.94;128;86;110;0.59;13;2.19;7.4;43.313634;-1.898811;3.540
22;DR;2026-09-03T09:20:41.596Z;728.4;25.65;114;88;109;0.59;13;2.19;7.4;43.313634;-1.898811;3.547
22;DR;2026-09-03T09:20:42.603Z;729.4;25.34;118;89;109;0.61;13;2.19;7.4;43.313634;-1.898811;3.554
22;DR;2026-09-03T09:20:43.588Z;730.4;24.59;128;90;109;0.61;13;2.19;7.4;43.313634;-1.898811;3.561
22;DR;2026-09-03T09:20:44.591Z;731.4;24.37;160;89;109;0.61;13;2.19;7.4;43.313634;-1.898811;3.568
22;DR;2026-09-03T09:20:45.582Z;732.3;24.24;150;85;109;0.61;13;2.19;7.4;43.313634;-1.898811;3.574
22;DR;2026-09-03T09:20:46.582Z;733.3;24.30;173;86;109;0.66;13;2.19;7.6;43.313414;-1.898412;3.581
22;DR;2026-09-03T09:20:47.590Z;734.4;24.47;164;85;109;0.66;13;2.19;7.6;43.313414;-1.898412;3.588
22;DR;2026-09-03T09:20:48.596Z;735.4;24.36;155;86;110;0.66;13;2.19;7.6;43.313414;-1.898412;3.595
22;DR;2026-09-03T09:20:49.582Z;736.3;24.31;169;87;109;0.66;13;2.19;7.6;43.313414;-1.898412;3.601
22;DR;2026-09-03T09:20:50.597Z;737.4;24.21;155;86;109;0.58;13;2.19;7.6;43.313414;-1.898412;3.608
22;DR;2026-09-03T09:20:51.589Z;738.4;24.35;188;85;110;0.58;13;2.19;7.6;43.313414;-1.898412;3.615
22;DR;2026-09-03T09:20:52.583Z;739.3;24.53;154;86;106;-0.42;13;2.19;7.2;43.313196;-1.897907;3.622
22;DR;2026-09-03T09:20:53.601Z;740.4;24.51;153;86;108;-0.42;13;2.19;7.2;43.313196;-1.897907;3.629
22;DR;2026-09-03T09:20:54.600Z;741.4;24.98;125;86;110;-0.76;13;2.19;7.2;43.313196;-1.897907;3.636
22;DR;2026-09-03T09:20:55.585Z;742.3;24.92;119;85;108;-0.76;13;2.19;7.2;43.313196;-1.897907;3.642
22;DR;2026-09-03T09:20:56.591Z;743.4;23.35;10;81;111;-0.76;13;2.19;7.2;43.313196;-1.897907;3.649
22;DR;2026-09-03T09:20:57.594Z;744.4;21.37;8;81;107;-0.76;13;2.19;7.2;43.313196;-1.897907;3.655
22;DR;2026-09-03T09:20:58.588Z;745.4;21.65;60;74;106;0.15;13;2.19;7.2;43.313196;-1.897907;3.661
22;DR;2026-09-03T09:20:59.588Z;746.4;24.39;221;73;106;0.15;13;2.19;7.4;43.312959;-1.897360;3.668
22;DR;2026-09-03T09:21:00.594Z;747.4;25.39;178;73;106;0.55;13;2.19;7.4;43.312959;-1.897360;3.675
22;DR;2026-09-03T09:21:01.599Z;748.4;23.20;16;82;106;0.55;13;2.19;7.4;43.312959;-1.897360;3.681
22;DR;2026-09-03T09:21:02.588Z;749.4;19.86;16;82;107;0.55;13;2.19;7.4;43.312959;-1.897360;3.687
22;DR;2026-09-03T09:21:03.590Z;750.4;16.92;15;67;106;0.55;13;2.19;7.4;43.312959;-1.897360;3.692
22;DR;2026-09-03T09:21:04.586Z;751.4;17.32;29;63;104;0.55;13;2.19;7.4;43.312959;-1.897360;3.697
22;DR;2026-09-03T09:21:05.592Z;752.4;21.01;241;52;109;0.55;13;2.19;7.4;43.312959;-1.897360;3.703
22;DR;2026-09-03T09:21:06.598Z;753.4;23.76;185;79;108;0.44;13;2.19;7.4;43.312959;-1.897360;3.709
22;DR;2026-09-03T09:21:07.593Z;754.4;24.78;171;85;108;0.44;13;2.19;7.4;43.312959;-1.897360;3.715
22;DR;2026-09-03T09:21:08.603Z;755.4;24.93;123;89;110;0.14;13;2.19;7.4;43.312748;-1.896922;3.722
22;DR;2026-09-03T09:21:09.594Z;756.4;24.76;148;88;110;0.14;13;2.19;7.4;43.312748;-1.896922;3.729
22;DR;2026-09-03T09:21:10.603Z;757.4;24.85;130;85;112;0.14;13;2.19;7.4;43.312748;-1.896922;3.736
22;DR;2026-09-03T09:21:11.584Z;758.3;24.99;129;86;113;0.14;13;2.19;7.4;43.312748;-1.896922;3.743
22;DR;2026-09-03T09:21:12.591Z;759.4;25.14;128;77;114;0.19;13;2.19;7.4;43.312748;-1.896922;3.750
22;DR;2026-09-03T09:21:13.596Z;760.4;25.06;106;79;116;0.19;13;2.19;7.4;43.312748;-1.896922;3.757
22;DR;2026-09-03T09:21:14.593Z;761.4;24.81;118;79;118;0.92;13;2.19;7.8;43.312488;-1.896354;3.764
22;DR;2026-09-03T09:21:15.593Z;762.4;24.71;124;79;117;0.92;13;2.19;7.8;43.312488;-1.896354;3.771
22;DR;2026-09-03T09:21:16.583Z;763.3;24.24;141;76;117;0.92;13;2.19;7.8;43.312488;-1.896354;3.778
22;DR;2026-09-03T09:21:17.589Z;764.4;23.85;154;77;117;0.92;13;2.19;7.8;43.312488;-1.896354;3.784
22;DR;2026-09-03T09:21:18.595Z;765.4;23.84;172;76;118;0.92;13;2.19;7.8;43.312488;-1.896354;3.791
22;DR;2026-09-03T09:21:19.585Z;766.3;23.79;177;83;119;0.92;13;2.19;7.8;43.312488;-1.896354;3.797
22;DR;2026-09-03T09:21:20.596Z;767.4;23.64;165;84;118;0.93;13;2.19;7.8;43.312488;-1.896354;3.804
22;DR;2026-09-03T09:21:21.582Z;768.3;23.76;176;84;120;0.93;13;2.19;7.8;43.312488;-1.896354;3.811
22;DR;2026-09-03T09:21:22.586Z;769.4;24.17;200;84;119;1.07;13;2.19;8.2;43.312279;-1.895864;3.817
22;DR;2026-09-03T09:21:23.591Z;770.4;24.28;182;85;117;1.07;13;2.19;8.2;43.312279;-1.895864;3.824
22;DR;2026-09-03T09:21:24.596Z;771.4;23.86;171;85;117;1.07;13;2.19;8.2;43.312279;-1.895864;3.831
22;DR;2026-09-03T09:21:25.582Z;772.3;23.48;190;84;117;1.07;13;2.19;8.2;43.312279;-1.895864;3.837
22;DR;2026-09-03T09:21:26.596Z;773.4;23.40;183;84;117;1.07;13;2.19;8.2;43.312279;-1.895864;3.844
22;DR;2026-09-03T09:21:27.581Z;774.3;23.25;169;82;118;1.07;13;2.19;8.2;43.312279;-1.895864;3.850
22;DR;2026-09-03T09:21:28.584Z;775.3;23.17;188;82;116;0.35;13;2.19;8.2;43.312279;-1.895864;3.857
22;DR;2026-09-03T09:21:29.597Z;776.4;23.13;174;82;116;0.35;13;2.19;8.2;43.312029;-1.895301;3.863
22;DR;2026-09-03T09:21:30.582Z;777.3;23.47;156;83;116;0.14;13;2.19;8.2;43.312029;-1.895301;3.870
22;DR;2026-09-03T09:21:31.582Z;778.3;24.01;135;82;117;0.14;13;2.19;8.2;43.312029;-1.895301;3.876
22;DR;2026-09-03T09:21:32.583Z;779.3;24.30;126;84;118;0.14;13;2.19;8.2;43.312029;-1.895301;3.883
22;DR;2026-09-03T09:21:33.589Z;780.4;24.44;118;87;118;0.14;13;2.19;8.2;43.312029;-1.895301;3.890
22;DR;2026-09-03T09:21:34.594Z;781.4;24.54;123;86;118;0.14;13;2.19;8.2;43.312029;-1.895301;3.897
22;DR;2026-09-03T09:21:35.590Z;782.4;24.60;120;86;118;0.14;13;2.19;8.2;43.312029;-1.895301;3.903
22;DR;2026-09-03T09:21:36.601Z;783.4;24.65;123;87;118;1.14;13;2.19;8.2;43.312029;-1.895301;3.910
22;DR;2026-09-03T09:21:37.581Z;784.3;24.61;120;86;117;1.14;13;2.19;8.6;43.311943;-1.895161;3.917
22;DR;2026-09-03T09:21:38.587Z;785.4;24.10;148;86;117;2.04;13;2.19;8.6;43.311943;-1.895161;3.924
22;DR;2026-09-03T09:21:39.582Z;786.3;23.60;165;86;117;2.04;13;2.19;8.8;43.311827;-1.895041;3.930
