Sesión;Usuario;Fecha y hora;Tiempo desde inicio (s);Velocidad (km/h);Potencia (W);Cadencia (rpm);Pulso (bpm);Pendiente (%);Marcha virtual;Relación;Elevación (m);Latitud;Longitud;Distancia (km)
23;DR;2026-09-06T11:34:00.243Z;1519.8;29.53;99;90;115;-5.41;3;1.26;19.0;43.330050;-1.826771;10.657
23;DR;2026-09-06T11:34:01.252Z;1520.8;29.48;97;90;115;-5.41;3;1.26;19.0;43.330050;-1.826771;10.665
23;DR;2026-09-06T11:34:02.237Z;1521.8;29.50;107;90;114;-4.59;3;1.26;17.8;43.330149;-1.826477;10.673
23;DR;2026-09-06T11:34:03.253Z;1522.8;29.51;101;90;113;-4.59;3;1.26;17.8;43.330149;-1.826477;10.682
23;DR;2026-09-06T11:34:04.249Z;1523.8;29.43;96;90;113;-4.51;4;1.42;17.8;43.330149;-1.826477;10.690
23;DR;2026-09-06T11:34:05.240Z;1524.8;29.42;106;91;112;-4.51;6;1.79;16.6;43.330272;-1.826193;10.698
23;DR;2026-09-06T11:34:06.249Z;1525.8;29.51;109;91;111;-4.48;6;1.79;16.6;43.330272;-1.826193;10.706
23;DR;2026-09-06T11:34:07.236Z;1526.8;29.52;95;90;110;-4.48;6;1.79;16.6;43.330272;-1.826193;10.714
23;DR;2026-09-06T11:34:08.251Z;1527.8;29.50;103;89;109;-5.48;7;2.08;14.8;43.330424;-1.825922;10.723
23;DR;2026-09-06T11:34:09.236Z;1528.8;29.64;109;90;109;-5.48;7;2.08;14.8;43.330424;-1.825922;10.731
23;DR;2026-09-06T11:34:10.252Z;1529.8;29.77;103;90;108;-6.48;7;2.08;14.8;43.330424;-1.825922;10.739
23;DR;2026-09-06T11:34:11.248Z;1530.8;29.80;103;91;108;-6.48;7;2.08;14.8;43.330424;-1.825922;10.747
23;DR;2026-09-06T11:34:12.239Z;1531.8;29.91;115;92;107;-7.47;7;2.08;13.6;43.330509;-1.825793;10.756
23;DR;2026-09-06T11:34:13.243Z;1532.8;29.89;105;91;106;-7.47;7;2.08;12.4;43.330596;-1.825669;10.764
23;DR;2026-09-06T11:34:14.240Z;1533.8;29.69;97;90;106;-6.47;7;2.08;12.4;43.330596;-1.825669;10.772
23;DR;2026-09-06T11:34:15.262Z;1534.8;29.60;99;91;106;-6.47;7;2.08;11.4;43.330771;-1.825425;10.781
23;DR;2026-09-06T11:34:16.246Z;1535.8;29.64;105;91;105;-5.47;7;2.08;11.4;43.330771;-1.825425;10.789
23;DR;2026-09-06T11:34:17.241Z;1536.8;29.71;109;90;105;-5.47;7;2.08;11.4;43.330771;-1.825425;10.797
23;DR;2026-09-06T11:34:18.250Z;1537.8;29.73;105;91;105;-4.47;7;2.08;11.6;43.331110;-1.824960;10.805
23;DR;2026-09-06T11:34:19.236Z;1538.8;29.66;99;91;106;-4.47;7;2.08;11.6;43.331110;-1.824960;10.813
23;DR;2026-09-06T11:34:20.238Z;1539.8;29.63;103;91;105;-3.47;7;2.08;11.6;43.331110;-1.824960;10.822
23;DR;2026-09-06T11:34:21.242Z;1540.8;29.69;110;91;105;-3.47;7;2.08;11.6;43.331110;-1.824960;10.830
23;DR;2026-09-06T11:34:22.240Z;1541.8;29.70;102;90;105;-2.47;7;2.08;11.6;43.331110;-1.824960;10.838
23;DR;2026-09-06T11:34:23.252Z;1542.8;29.62;96;90;105;-2.47;7;2.08;11.6;43.331110;-1.824960;10.846
23;DR;2026-09-06T11:34:24.253Z;1543.8;29.56;102;91;105;-1.47;7;2.08;11.6;43.331110;-1.824960;10.855
23;DR;2026-09-06T11:34:25.247Z;1544.8;29.55;105;90;105;-1.47;7;2.08;11.8;43.331191;-1.824849;10.863
23;DR;2026-09-06T11:34:26.254Z;1545.8;29.52;99;90;105;-0.47;7;2.08;12.0;43.331270;-1.824740;10.871
23;DR;2026-09-06T11:34:27.247Z;1546.8;29.52;103;91;106;-0.47;7;2.08;12.0;43.331270;-1.824740;10.879
23;DR;2026-09-06T11:34:28.252Z;1547.8;29.42;104;91;105;0.00;7;2.08;12.0;43.331422;-1.824523;10.888
23;DR;2026-09-06T11:34:29.238Z;1548.8;29.21;112;90;105;0.00;7;2.08;12.0;43.331422;-1.824523;10.896
23;DR;2026-09-06T11:34:30.264Z;1549.8;28.82;126;89;105;0.07;7;2.08;12.0;43.331422;-1.824523;10.904
23;DR;2026-09-06T11:34:31.282Z;1550.8;28.17;121;89;105;0.07;7;2.08;12.2;43.331641;-1.824218;10.912
23;DR;2026-09-06T11:34:32.263Z;1551.8;27.82;154;87;104;0.17;7;2.08;12.2;43.331641;-1.824218;10.919
23;DR;2026-09-06T11:34:33.241Z;1552.8;27.69;153;85;103;0.17;7;2.08;12.2;43.331641;-1.824218;10.927
23;DR;2026-09-06T11:34:34.238Z;1553.8;27.57;155;84;103;-0.20;7;2.08;12.2;43.331641;-1.824218;10.935
23;DR;2026-09-06T11:34:35.242Z;1554.8;27.40;152;84;103;-0.20;7;2.08;11.8;43.331850;-1.823933;10.942
23;DR;2026-09-06T11:34:36.260Z;1555.8;27.60;157;84;103;-1.21;7;2.08;11.8;43.331850;-1.823933;10.950
23;DR;2026-09-06T11:34:37.244Z;1556.8;28.04;138;83;103;-1.21;7;2.08;11.8;43.331850;-1.823933;10.958
23;DR;2026-09-06T11:34:38.247Z;1557.8;28.39;126;84;102;-1.09;7;2.08;11.8;43.331850;-1.823933;10.966
23;DR;2026-09-06T11:34:39.245Z;1558.8;28.84;109;87;102;-1.09;7;2.08;11.6;43.332056;-1.823665;10.974
23;DR;2026-09-06T11:34:40.244Z;1559.8;29.06;106;87;102;-0.63;7;2.08;11.6;43.332056;-1.823665;10.982
23;DR;2026-09-06T11:34:41.236Z;1560.8;29.14;103;88;102;-0.63;7;2.08;11.6;43.332056;-1.823665;10.990
23;DR;2026-09-06T11:34:42.246Z;1561.8;29.17;101;89;102;-0.30;7;2.08;11.6;43.332056;-1.823665;10.998
23;DR;2026-09-06T11:34:43.247Z;1562.8;29.17;102;89;103;-0.30;7;2.08;12.0;43.332434;-1.823131;11.006
23;DR;2026-09-06T11:34:44.244Z;1563.8;28.98;109;89;103;0.24;7;2.08;12.0;43.332434;-1.823131;11.014
23;DR;2026-09-06T11:34:45.239Z;1564.8;28.68;129;89;104;0.24;7;2.08;12.0;43.332434;-1.823131;11.022
23;DR;2026-09-06T11:34:46.244Z;1565.8;28.20;132;88;104;0.24;7;2.08;12.0;43.332434;-1.823131;11.030
23;DR;2026-09-06T11:34:47.250Z;1566.8;27.69;133;86;105;0.24;7;2.08;12.0;43.332434;-1.823131;11.038
23;DR;2026-09-06T11:34:48.235Z;1567.8;27.47;169;86;105;0.24;7;2.08;12.0;43.332434;-1.823131;11.045
23;DR;2026-09-06T11:34:49.247Z;1568.8;27.27;159;83;105;0.24;7;2.08;12.0;43.332434;-1.823131;11.053
23;DR;2026-09-06T11:34:50.237Z;1569.8;27.27;164;84;106;0.79;7;2.08;12.0;43.332434;-1.823131;11.060
23;DR;2026-09-06T11:34:51.274Z;1570.8;27.31;171;84;105;0.79;7;2.08;12.4;43.332561;-1.822965;11.068
23;DR;2026-09-06T11:34:52.236Z;1571.8;27.07;175;83;105;0.97;7;2.08;12.4;43.332561;-1.822965;11.075
23;DR;2026-09-06T11:34:53.243Z;1572.8;26.84;222;83;105;0.97;7;2.08;12.4;43.332561;-1.822965;11.083
23;DR;2026-09-06T11:34:54.250Z;1573.8;26.76;234;82;105;-0.04;7;2.08;12.2;43.333016;-1.822445;11.091
23;DR;2026-09-06T11:34:55.237Z;1574.8;26.82;250;81;105;-0.04;6;1.79;12.2;43.333016;-1.822445;11.098
23;DR;2026-09-06T11:34:56.241Z;1575.8;27.61;231;82;105;-0.30;6;1.79;12.2;43.333016;-1.822445;11.105
23;DR;2026-09-06T11:34:57.242Z;1576.8;28.38;195;83;105;-0.30;6;1.79;12.2;43.333016;-1.822445;11.113
23;DR;2026-09-06T11:34:58.236Z;1577.8;28.57;133;86;104;-0.30;6;1.79;12.2;43.333016;-1.822445;11.121
23;DR;2026-09-06T11:34:59.237Z;1578.8;28.63;139;86;104;-0.30;6;1.79;12.2;43.333016;-1.822445;11.129
23;DR;2026-09-06T11:35:00.238Z;1579.8;28.69;128;87;104;-0.30;6;1.79;12.2;43.333016;-1.822445;11.137
23;DR;2026-09-06T11:35:01.249Z;1580.8;28.75;142;88;103;-0.30;6;1.79;12.2;43.333016;-1.822445;11.145
23;DR;2026-09-06T11:35:02.237Z;1581.8;28.67;121;88;103;-0.86;6;1.79;11.8;43.333366;-1.822136;11.153
23;DR;2026-09-06T11:35:03.260Z;1582.8;28.49;121;87;103;-0.86;6;1.79;11.8;43.333366;-1.822136;11.161
23;DR;2026-09-06T11:35:04.236Z;1583.8;28.50;107;86;103;-0.86;6;1.79;11.8;43.333366;-1.822136;11.169
23;DR;2026-09-06T11:35:05.236Z;1584.8;28.62;104;88;104;-0.86;6;1.79;11.8;43.333366;-1.822136;11.177
23;DR;2026-09-06T11:35:06.237Z;1585.8;28.72;102;87;104;-0.86;6;1.79;11.8;43.333366;-1.822136;11.185
23;DR;2026-09-06T11:35:07.252Z;1586.8;28.83;107;87;104;-0.86;6;1.79;11.8;43.333366;-1.822136;11.193
23;DR;2026-09-06T11:35:08.238Z;1587.8;28.89;102;89;104;-0.29;6;1.79;11.8;43.333435;-1.822081;11.201
23;DR;2026-09-06T11:35:09.240Z;1588.8;28.95;104;88;104;-0.29;6;1.79;11.6;43.333722;-1.821885;11.209
23;DR;2026-09-06T11:35:10.240Z;1589.8;28.84;104;88;104;-0.56;6;1.79;11.6;43.333722;-1.821885;11.217
23;DR;2026-09-06T11:35:11.240Z;1590.8;28.60;126;89;104;-0.56;6;1.79;11.6;43.333722;-1.821885;11.225
23;DR;2026-09-06T11:35:12.250Z;1591.8;28.59;125;90;104;-0.65;6;1.79;11.6;43.333722;-1.821885;11.233
23;DR;2026-09-06T11:35:13.237Z;1592.8;28.87;117;87;104;-0.65;6;1.79;11.6;43.333722;-1.821885;11.241
23;DR;2026-09-06T11:35:14.243Z;1593.8;29.03;103;86;104;-1.12;6;1.79;11.4;43.333870;-1.821798;11.249
23;DR;2026-09-06T11:35:15.237Z;1594.8;29.14;107;89;104;-1.12;6;1.79;11.4;43.333870;-1.821798;11.257
23;DR;2026-09-06T11:35:16.243Z;1595.8;29.22;103;90;104;-0.12;6;1.79;11.4;43.334314;-1.821572;11.265
23;DR;2026-09-06T11:35:17.249Z;1596.8;29.23;103;89;104;-0.12;6;1.79;11.4;43.334314;-1.821572;11.273
23;DR;2026-09-06T11:35:18.255Z;1597.8;29.01;106;89;104;0.00;6;1.79;11.4;43.334314;-1.821572;11.281
23;DR;2026-09-06T11:35:19.250Z;1598.8;28.60;138;90;104;0.00;6;1.79;11.4;43.334314;-1.821572;11.289
23;DR;2026-09-06T11:35:20.240Z;1599.8;28.34;150;89;104;0.00;6;1.79;11.4;43.334314;-1.821572;11.297
23;DR;2026-09-06T11:35:21.250Z;1600.8;28.22;151;86;105;0.00;6;1.79;11.4;43.334314;-1.821572;11.305
23;DR;2026-09-06T11:35:22.243Z;1601.8;28.09;152;86;105;-1.00;6;1.79;11.2;43.334391;-1.821539;11.313
23;DR;2026-09-06T11:35:23.248Z;1602.8;27.95;141;86;105;-1.00;6;1.79;11.2;43.334391;-1.821539;11.321
23;DR;2026-09-06T11:35:24.252Z;1603.8;28.23;150;85;105;-1.50;6;1.79;10.4;43.334859;-1.821394;11.328
23;DR;2026-09-06T11:35:25.242Z;1604.8;28.73;123;85;105;-1.50;6;1.79;10.4;43.334859;-1.821394;11.336
23;DR;2026-09-06T11:35:26.239Z;1605.8;29.00;103;86;105;-1.50;6;1.79;10.4;43.334859;-1.821394;11.344
23;DR;2026-09-06T11:35:27.236Z;1606.8;29.04;100;88;105;-1.50;6;1.79;10.4;43.334859;-1.821394;11.352
23;DR;2026-09-06T11:35:28.242Z;1607.8;29.05;97;89;104;-1.50;6;1.79;10.4;43.334859;-1.821394;11.360
23;DR;2026-09-06T11:35:29.246Z;1608.8;28.99;97;88;104;-1.50;6;1.79;10.4;43.334859;-1.821394;11.369
23;DR;2026-09-06T11:35:30.252Z;1609.8;28.91;97;89;104;-0.49;6;1.79;10.6;43.335426;-1.821319;11.377
23;DR;2026-09-06T11:35:31.247Z;1610.8;28.86;97;89;105;-0.49;6;1.79;10.6;43.335426;-1.821319;11.385
23;DR;2026-09-06T11:35:32.250Z;1611.8;28.83;106;88;105;0.00;6;1.79;10.6;43.335426;-1.821319;11.393
23;DR;2026-09-06T11:35:33.259Z;1612.8;28.77;112;88;105;0.00;6;1.79;10.6;43.335426;-1.821319;11.401
23;DR;2026-09-06T11:35:34.257Z;1613.8;28.62;130;87;104;0.00;6;1.79;10.6;43.335426;-1.821319;11.409
23;DR;2026-09-06T11:35:35.240Z;1614.8;28.19;121;89;104;0.00;6;1.79;10.6;43.335426;-1.821319;11.416
23;DR;2026-09-06T11:35:36.243Z;1615.8;27.94;155;88;104;0.00;6;1.79;10.6;43.335426;-1.821319;11.424
23;DR;2026-09-06T11:35:37.240Z;1616.8;27.93;142;86;104;0.00;6;1.79;10.6;43.335426;-1.821319;11.432
23;DR;2026-09-06T11:35:38.253Z;1617.8;27.94;154;86;104;-0.44;6;1.79;10.4;43.335840;-1.821309;11.440
23;DR;2026-09-06T11:35:39.242Z;1618.8;28.07;152;85;104;-0.44;6;1.79;10.4;43.335840;-1.821309;11.448
23;DR;2026-09-06T11:35:40.238Z;1619.8;28.12;140;84;104;-0.44;6;1.79;10.4;43.335840;-1.821309;11.455
23;DR;2026-09-06T11:35:41.268Z;1620.8;28.37;126;86;104;-0.44;6;1.79;10.4;43.335840;-1.821309;11.463
23;DR;2026-09-06T11:35:42.235Z;1621.8;28.59;115;86;104;-0.44;6;1.79;10.4;43.335840;-1.821309;11.471
23;DR;2026-09-06T11:35:43.255Z;1622.8;28.54;111;86;104;-0.44;6;1.79;10.4;43.335840;-1.821309;11.479
23;DR;2026-09-06T11:35:44.236Z;1623.8;28.43;107;87;104;-1.44;6;1.79;10.0;43.335922;-1.821315;11.487
23;DR;2026-09-06T11:35:45.240Z;1624.8;28.39;115;88;104;-1.44;6;1.79;9.6;43.336489;-1.821389;11.495
23;DR;2026-09-06T11:35:46.242Z;1625.8;28.42;99;87;104;-0.63;6;1.79;9.6;43.336489;-1.821389;11.503
23;DR;2026-09-06T11:35:47.237Z;1626.8;28.52;99;87;104;-0.63;6;1.79;9.6;43.336489;-1.821389;11.511
23;DR;2026-09-06T11:35:48.248Z;1627.8;28.97;130;87;104;-0.63;6;1.79;9.6;43.336489;-1.821389;11.519
23;DR;2026-09-06T11:35:49.248Z;1628.8;29.25;102;88;104;-0.63;6;1.79;9.6;43.336489;-1.821389;11.527
23;DR;2026-09-06T11:35:50.239Z;1629.8;29.12;95;89;104;-0.63;6;1.79;9.6;43.336489;-1.821389;11.535
23;DR;2026-09-06T11:35:51.249Z;1630.8;29.00;99;89;103;-0.63;6;1.79;9.6;43.336489;-1.821389;11.543
23;DR;2026-09-06T11:35:52.245Z;1631.8;28.90;92;88;103;-0.63;6;1.79;9.6;43.336489;-1.821389;11.551
23;DR;2026-09-06T11:35:53.235Z;1632.8;28.80;97;88;103;-0.63;6;1.79;9.2;43.337057;-1.821448;11.559
23;DR;2026-09-06T11:35:54.246Z;1633.8;28.83;103;88;103;-0.63;6;1.79;9.2;43.337057;-1.821448;11.567
23;DR;2026-09-06T11:35:55.236Z;1634.8;28.88;100;88;103;-0.63;6;1.79;9.2;43.337057;-1.821448;11.575
23;DR;2026-09-06T11:35:56.237Z;1635.8;28.96;107;88;103;-0.63;6;1.79;9.2;43.337057;-1.821448;11.583
23;DR;2026-09-06T11:35:57.253Z;1636.8;29.01;98;88;103;-0.63;6;1.79;9.2;43.337057;-1.821448;11.591
23;DR;2026-09-06T11:35:58.243Z;1637.8;29.02;101;89;103;-0.63;6;1.79;9.2;43.337057;-1.821448;11.599
23;DR;2026-09-06T11:35:59.241Z;1638.8;29.07;104;89;103;-0.63;6;1.79;9.2;43.337057;-1.821448;11.607
23;DR;2026-09-06T11:36:00.240Z;1639.8;29.09;106;89;103;-0.26;6;1.79;9.2;43.337057;-1.821448;11.615
23;DR;2026-09-06T11:36:01.243Z;1640.8;29.15;107;89;103;-0.26;6;1.79;9.2;43.337139;-1.821453;11.623
23;DR;2026-09-06T11:36:02.245Z;1641.8;29.03;103;89;102;-0.77;6;1.79;9.0;43.337373;-1.821484;11.631
23;DR;2026-09-06T11:36:03.237Z;1642.8;28.62;109;90;103;-0.77;6;1.79;9.0;43.337373;-1.821484;11.639
23;DR;2026-09-06T11:36:04.243Z;1643.8;28.38;128;88;102;-0.55;6;1.79;9.0;43.337373;-1.821484;11.647
23;DR;2026-09-06T11:36:05.236Z;1644.8;28.53;105;86;102;-0.55;6;1.79;9.0;43.337684;-1.821525;11.655
23;DR;2026-09-06T11:36:06.254Z;1645.8;28.68;104;86;102;0.00;6;1.79;9.0;43.337684;-1.821525;11.663
23;DR;2026-09-06T11:36:07.239Z;1646.8;28.74;102;87;102;0.00;6;1.79;9.0;43.337684;-1.821525;11.671
23;DR;2026-09-06T11:36:08.255Z;1647.8;28.53;111;87;102;0.00;6;1.79;9.0;43.337684;-1.821525;11.679
23;DR;2026-09-06T11:36:09.246Z;1648.8;27.93;123;88;102;0.00;6;1.79;9.0;43.337684;-1.821525;11.687
23;DR;2026-09-06T11:36:10.249Z;1649.8;27.57;149;88;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.695
23;DR;2026-09-06T11:36:11.250Z;1650.8;27.63;156;86;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.702
23;DR;2026-09-06T11:36:12.236Z;1651.8;27.68;147;83;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.710
23;DR;2026-09-06T11:36:13.253Z;1652.8;27.54;138;84;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.718
23;DR;2026-09-06T11:36:14.249Z;1653.8;27.48;143;85;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.725
23;DR;2026-09-06T11:36:15.255Z;1654.8;27.56;156;84;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.733
23;DR;2026-09-06T11:36:16.250Z;1655.8;27.67;152;84;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.741
23;DR;2026-09-06T11:36:17.256Z;1656.8;27.69;142;85;102;0.00;6;1.79;9.0;43.338239;-1.821602;11.748
23;DR;2026-09-06T11:36:18.238Z;1657.8;27.66;150;84;102;-0.44;6;1.79;8.8;43.338646;-1.821610;11.756
23;DR;2026-09-06T11:36:19.247Z;1658.8;27.68;143;84;102;-0.44;6;1.79;8.8;43.338646;-1.821610;11.764
23;DR;2026-09-06T11:36:20.239Z;1659.8;27.78;142;85;102;-0.44;6;1.79;8.8;43.338646;-1.821610;11.771
23;DR;2026-09-06T11:36:21.236Z;1660.8;28.23;125;85;102;-0.44;6;1.79;8.8;43.338646;-1.821610;11.779
23;DR;2026-09-06T11:36:22.254Z;1661.8;28.65;122;85;103;-0.46;6;1.79;8.8;43.338646;-1.821610;11.787
23;DR;2026-09-06T11:36:23.239Z;1662.8;28.79;118;88;103;-0.46;6;1.79;8.8;43.338646;-1.821610;11.795
23;DR;2026-09-06T11:36:24.255Z;1663.8;28.86;115;88;103;-0.72;6;1.79;8.4;43.339146;-1.821598;11.803
23;DR;2026-09-06T11:36:25.240Z;1664.8;28.83;116;86;103;-0.72;6;1.79;8.4;43.339146;-1.821598;11.811
23;DR;2026-09-06T11:36:26.246Z;1665.8;28.79;104;88;103;-0.72;6;1.79;8.4;43.339146;-1.821598;11.819
23;DR;2026-09-06T11:36:27.242Z;1666.8;28.77;100;89;103;-0.72;6;1.79;8.4;43.339146;-1.821598;11.827
23;DR;2026-09-06T11:36:28.237Z;1667.8;28.89;110;88;103;-0.72;7;2.08;8.4;43.339146;-1.821598;11.835
23;DR;2026-09-06T11:36:29.243Z;1668.8;29.13;118;89;103;-0.72;7;2.08;8.4;43.339146;-1.821598;11.843
23;DR;2026-09-06T11:36:30.238Z;1669.8;29.32;108;90;103;0.00;7;2.08;8.4;43.339146;-1.821598;11.851
23;DR;2026-09-06T11:36:31.245Z;1670.8;29.40;102;88;103;0.00;7;2.08;8.6;43.339617;-1.821489;11.859
23;DR;2026-09-06T11:36:32.240Z;1671.8;29.27;117;89;103;0.03;7;2.08;8.6;43.339617;-1.821489;11.868
23;DR;2026-09-06T11:36:33.245Z;1672.8;28.56;111;90;104;0.03;7;2.08;8.6;43.339617;-1.821489;11.876
23;DR;2026-09-06T11:36:34.251Z;1673.8;27.90;145;88;104;0.03;7;2.08;8.6;43.339617;-1.821489;11.883
23;DR;2026-09-06T11:36:35.247Z;1674.8;27.74;152;87;104;0.03;7;2.08;8.6;43.339617;-1.821489;11.891
23;DR;2026-09-06T11:36:36.252Z;1675.8;27.65;147;84;104;-0.15;7;2.08;8.6;43.339617;-1.821489;11.899
23;DR;2026-09-06T11:36:37.239Z;1676.8;27.61;149;83;104;-0.15;7;2.08;8.0;43.340155;-1.821279;11.906
23;DR;2026-09-06T11:36:38.244Z;1677.8;27.67;147;84;105;-0.96;7;2.08;8.0;43.340155;-1.821279;11.914
23;DR;2026-09-06T11:36:39.239Z;1678.8;27.91;145;85;105;-0.96;7;2.08;8.0;43.340155;-1.821279;11.922
23;DR;2026-09-06T11:36:40.245Z;1679.8;28.17;140;85;105;-0.96;7;2.08;8.0;43.340155;-1.821279;11.930
23;DR;2026-09-06T11:36:41.240Z;1680.8;28.53;114;85;105;-0.96;7;2.08;8.0;43.340155;-1.821279;11.938
23;DR;2026-09-06T11:36:42.246Z;1681.8;28.83;107;86;105;-0.96;7;2.08;8.0;43.340155;-1.821279;11.946
23;DR;2026-09-06T11:36:43.252Z;1682.8;29.03;113;89;105;-0.96;7;2.08;8.0;43.340155;-1.821279;11.954
23;DR;2026-09-06T11:36:44.237Z;1683.8;29.29;112;89;105;-0.43;7;2.08;8.0;43.340155;-1.821279;11.962
23;DR;2026-09-06T11:36:45.243Z;1684.8;29.53;112;90;105;-0.43;7;2.08;8.2;43.340645;-1.820946;11.970
23;DR;2026-09-06T11:36:46.239Z;1685.8;29.70;123;90;105;0.00;7;2.08;8.2;43.340645;-1.820946;11.978
23;DR;2026-09-06T11:36:47.244Z;1686.8;29.60;115;90;105;0.00;7;2.08;8.2;43.340645;-1.820946;11.986
23;DR;2026-09-06T11:36:48.250Z;1687.8;29.21;121;90;105;0.00;7;2.08;8.2;43.340645;-1.820946;11.995
23;DR;2026-09-06T11:36:49.256Z;1688.8;28.47;123;90;105;0.00;7;2.08;8.2;43.340645;-1.820946;12.003
23;DR;2026-09-06T11:36:50.237Z;1689.8;28.03;152;90;106;0.00;7;2.08;8.2;43.340645;-1.820946;12.010
23;DR;2026-09-06T11:36:51.236Z;1690.8;28.13;176;88;106;0.00;7;2.08;8.2;43.340645;-1.820946;12.018
23;DR;2026-09-06T11:36:52.252Z;1691.8;28.09;140;85;106;0.00;7;2.08;8.2;43.340645;-1.820946;12.026
23;DR;2026-09-06T11:36:53.247Z;1692.8;28.05;161;87;106;0.00;7;2.08;8.2;43.340970;-1.820640;12.034
23;DR;2026-09-06T11:36:54.253Z;1693.8;28.11;149;86;106;0.00;7;2.08;8.2;43.340970;-1.820640;12.042
23;DR;2026-09-06T11:36:55.249Z;1694.8;28.10;157;84;106;0.00;7;2.08;8.2;43.340970;-1.820640;12.049
23;DR;2026-09-06T11:36:56.253Z;1695.8;28.02;147;85;106;0.00;7;2.08;8.2;43.340970;-1.820640;12.057
23;DR;2026-09-06T11:36:57.243Z;1696.8;27.93;140;86;106;0.00;7;2.08;8.2;43.340970;-1.820640;12.065
23;DR;2026-09-06T11:36:58.250Z;1697.8;27.99;152;86;106;-0.75;7;2.08;7.8;43.341340;-1.820224;12.073
23;DR;2026-09-06T11:36:59.246Z;1698.8;27.99;152;86;106;-0.75;7;2.08;7.8;43.341340;-1.820224;12.080
23;DR;2026-09-06T11:37:00.237Z;1699.8;28.02;143;85;106;-0.75;7;2.08;7.8;43.341340;-1.820224;12.088
23;DR;2026-09-06T11:37:01.235Z;1700.8;28.92;113;86;105;-0.75;7;2.08;7.8;43.341340;-1.820224;12.096
23;DR;2026-09-06T11:37:02.240Z;1701.8;29.18;111;89;106;-0.75;7;2.08;7.8;43.341340;-1.820224;12.104
23;DR;2026-09-06T11:37:03.243Z;1702.8;29.37;108;89;106;-0.75;7;2.08;7.8;43.341340;-1.820224;12.112
23;DR;2026-09-06T11:37:04.235Z;1703.8;29.47;105;89;106;0.24;7;2.08;7.8;43.341340;-1.820224;12.120
23;DR;2026-09-06T11:37:05.245Z;1704.8;29.47;105;89;106;0.24;7;2.08;8.0;43.341401;-1.820152;12.129
23;DR;2026-09-06T11:37:06.241Z;1705.8;28.57;119;91;105;0.04;7;2.08;8.2;43.341741;-1.819704;12.137
23;DR;2026-09-06T11:37:07.235Z;1706.8;27.87;165;90;106;0.04;7;2.08;8.2;43.341741;-1.819704;12.145
23;DR;2026-09-06T11:37:08.240Z;1707.8;27.84;172;85;106;0.04;7;2.08;8.2;43.341741;-1.819704;12.152
23;DR;2026-09-06T11:37:09.235Z;1708.8;27.90;154;84;106;0.04;7;2.08;8.2;43.341741;-1.819704;12.160
23;DR;2026-09-06T11:37:10.235Z;1709.8;27.90;157;86;106;0.04;7;2.08;8.2;43.341741;-1.819704;12.168
23;DR;2026-09-06T11:37:11.244Z;1710.8;27.82;145;85;106;0.04;7;2.08;8.2;43.341741;-1.819704;12.176
23;DR;2026-09-06T11:37:12.236Z;1711.8;27.83;156;85;106;-0.41;7;2.08;8.2;43.341741;-1.819704;12.183
23;DR;2026-09-06T11:37:13.236Z;1712.8;28.03;143;85;106;-0.41;7;2.08;7.8;43.342092;-1.819233;12.191
23;DR;2026-09-06T11:37:14.246Z;1713.8;28.03;143;85;106;-0.73;7;2.08;7.8;43.342092;-1.819233;12.199
23;DR;2026-09-06T11:37:15.243Z;1714.8;29.00;132;85;107;-0.73;7;2.08;7.8;43.342092;-1.819233;12.207
23;DR;2026-09-06T11:37:16.235Z;1715.8;29.32;112;87;106;-0.73;7;2.08;7.8;43.342092;-1.819233;12.215
23;DR;2026-09-06T11:37:17.238Z;1716.8;29.53;111;90;106;-0.73;7;2.08;7.8;43.342092;-1.819233;12.223
23;DR;2026-09-06T11:37:18.239Z;1717.8;29.59;101;90;106;-0.73;7;2.08;7.8;43.342092;-1.819233;12.231
23;DR;2026-09-06T11:37:19.239Z;1718.8;29.53;95;91;105;-0.73;7;2.08;7.8;43.342092;-1.819233;12.239
23;DR;2026-09-06T11:37:20.239Z;1719.8;29.69;119;93;105;0.00;7;2.08;7.8;43.342502;-1.818689;12.248
23;DR;2026-09-06T11:37:21.245Z;1720.8;29.90;113;93;105;0.00;7;2.08;7.8;43.342502;-1.818689;12.256
23;DR;2026-09-06T11:37:22.238Z;1721.8;29.34;123;90;106;0.00;7;2.08;7.8;43.342502;-1.818689;12.264
23;DR;2026-09-06T11:37:23.239Z;1722.8;28.59;139;91;106;0.00;7;2.08;7.8;43.342502;-1.818689;12.272
23;DR;2026-09-06T11:37:24.238Z;1723.8;28.43;160;88;106;0.00;7;2.08;7.8;43.342502;-1.818689;12.280
23;DR;2026-09-06T11:37:25.237Z;1724.8;28.29;151;85;106;0.00;7;2.08;7.8;43.342502;-1.818689;12.288
23;DR;2026-09-06T11:37:26.253Z;1725.8;28.06;140;87;107;-0.36;7;2.08;7.8;43.342502;-1.818689;12.296
23;DR;2026-09-06T11:37:27.240Z;1726.8;28.10;158;86;107;-0.36;7;2.08;7.8;43.342502;-1.818689;12.304
